ID	HIT	REPORT
4013408	0	INVESTIGATION: THE DISPOSABLE SET WAS UNAVAILABLE FOR RETURN AND INVESTIGATION. THE RUN DATA FILE (RDF) WAS ANALYZED FOR THIS EVENT. THE DEVICE HISTORY RECORDS (DHR) WERE REVIEWED FOR THIS LOT. THERE WERE NO ISSUES NOTED IN THE DHR THAT WOULD CONTRIBUTE TO THE ELEVATED WBC COUNT THAT THE CUSTOMER EXPERIENCED. ROOT CAUSE: A DEFINITIVE ROOT CAUSE FOR THE OBSERVED LEUKOREDUCTION FAILURE REMAINS UNDETERMINED AT THIS TIME. AFTER REVIEWING THE SIGNALS IN THE RUN DATA FILE, IT CANNOT BE RULED OUT THAT THE HIGH NUMBER OF ACCESS ALERTS THAT OCCURRED THROUGHOUT THE PROCEDURE DISRUPTED THE STEADY-STATE OF THE SYSTEM AND CONTRIBUTED TO THE ELEVATED WBC CONTENT MEASURED IN THE PLATELET PRODUCT. IT ALSO CANNOT BE RULED OUT THAT A SAMPLING, CALCULATION, OR OTHER PROCESS ERROR COULD HAVE CONTRIBUTED TO THE HIGHER-THAN-EXPECTED WBC CONTENT IN THE PLATELET PRODUCT.><THE CUSTOMER WOULD LIKE THE RUN DATA FILE INVESTIGATED TO DETERMINE A POSSIBLE CAUSE FOR THE ELEVATED WHITE BLOOD CELL (WBC) CONTENT IN THE PLATELET PRODUCT. THERE WAS NOT A TRANSFUSION RECIPIENT OR PATIENT INVOLVED AT THE TIME OF THE RESIDUAL WBC TESTING, THEREFORE NO PATIENT INFORMATION IS REASONABLY KNOWN AT THE TIME OF THE EVENT. DONOR UNIT #: (B)(6). THE DISPOSABLE SET IS UNAVAILABLE FOR RETURN BECAUSE THE CUSTOMER DISCARDED IT. THIS REPORT IS BEING FILED DUE TO A DEVICE MALFUNCTION THAT HAS THE POTENTIAL FOR INJURY.
1721296	0	QC WAS RUN BEFORE AND AFTER THE EVENT AND RECOVERED WITHIN SPECIFICATIONS. A FIELD SERVICE ENGINEER (FSE) WAS DISPATCHED: THE FSE REPLACED THE BLOOD SAMPLE VALVE (BSV) ACTUATOR AND PERFORMED REPRODUCIBILITY AND MODE TO MODE TESTING. THE FSE RAN QC AND VERIFIED THE INSTRUMENT'S PERFORMANCE. HARDWARE ISSUE MAY HAVE CONTRIBUTED TO THIS EVENT. >< A CUSTOMER CONTACTED BECKMAN COULTER INC. (BCI) REGARDING ERRONEOUS LOW HEMOGLOBIN (HGB) RESULTS GENERATED BY THE COULTER LH500 ANALYZER. CUSTOMER INDICATED THE LOW HGB RESULTS WERE GENERATED ON ALL PATIENT SPECIMENS RUN IN SECONDARY MODE. RESULTS OBTAINED FROM THE PRIMARY MODE WERE CONSIDERED CORRECT. ALL SPECIMENS WERE RERUN ON A DIFFERENT INSTRUMENT TO CONFIRM THE PRIMARY MODE HGB RESULTS. PATIENT PRINTOUTS AND RAW DATA WERE REQUESTED BUT NOT PROVIDED. ERRONEOUS RESULTS WERE NOT REPORTED OUT OF THE LAB. NO DEATH OR SERIOUS INJURY, NO CHANGE TO PATIENT TREATMENT IS ASSOCIATED WITH THIS EVENT.
4188084	1	THE DOOR ON THE BATTERY COMPARTMENT OFTEN WEARS OR BREAKS OFF WHEN BEING OPENED TO CHANGE THE BATTERIES.MANUFACTURER RESPONSE FOR TELE TRANSMITTER/RECEIVER, (BRAND NOT PROVIDED) (PER SITE REPORTER).======================BATTERY DOOR REPLACEMENTS ARE AVAILABLE FOR PURCHASE.MANUFACTURER RESPONSE FOR TELEMETRY TRANSMITTER/RECEIVER, (BRAND NOT PROVIDED) (PER SITE REPORTER).======================BATTERY COVERS ARE AVAILABLE FOR PURCHASE AS A REPLACEMENT PART.
2024461	0	A CUSTOMER CONTACTED BECKMAN COULTER INC. (BCI) REPORTING DILUTED BLOOD WAS FOUND UNDER THEIR COULTER LH 780 ANALYZER THAT MAY HAVE COME FROM THE NEEDLE AREA. THE CUSTOMER WAS ADVISED TO STOP USING THE INSTRUMENT UNTIL SERVICE ARRIVED. THE OPERATOR WAS WEARING PROPER PPE AND THERE WAS NO EXPOSURE TO MUCOUS MEMBRANES OR OPEN WOUNDS AND MEDICAL ATTENTION WAS NOT SOUGHT. A FIELD SERVICE ENGINEER (FSE) WENT ON-SITE AND IDENTIFIED THE SOURCE OF THE LEAK AS A PINHOLE IN THE TUBING CONNECTED TO THE SHEAR VALVE. THE TUBING WAS REPLACED AND REPAIR WAS VERIFIED PER ESTABLISHED PROCEDURES. THE INSTRUMENT WAS VALIDATED AND NO FURTHER LEAK WAS OBSERVED.
1197109	0	this is an initial report.  an investigation is in process.  a final report will be submitted when the investigation is complete. >< the account stated that the cell-dyn 1700 analyzer is generating hgb and hct discrepant results. the account stated that on 1 patient sample, the hct=21% and the retest result was 40%. the account also stated that there are discrepant results on multiple parameters on several patient samples. the account only provided initial results for the patients. the qc was within range. there were no results reported. field service was requested. there is no impact to patient management reported. >< (b)(4), evaluation; silicon tubing replaced as precautionary measure. on (b)(6) 2008, (b)(6), reported discrepant hemoglobin (hgb) and hematocrit (hct) results with the cell-dyn 1700 instrument. the issue had been occurring for over a week. the first run showed a hct of 21% and after repeating the run it showed 40%. quality control (qc) was within assay range and the syringes showed no adverse issues. field service representative (fsr) was dispatched for issue resolution. during the fsr visit on (b)(6) 2008, the sample syringe and 10-ml syringe were replaced due to leakage to improve precision. instrument was performing within specifications. on (b)(6) 2008, the customer faxed results generated by the cell-dyn 1700 on two patient samples. the data showed results as followed (no repeat results were submitted): wbc (k/ul): 3.6, rbc (m/ul): 5.2, hgb (g/ml): 19.1, hct(%): 15.6, mcv (fl): 81.9, mchc (g/ml): 33.3, plt (k/ul): 185; wbc (k/ul): 6.3, rbc (m/ul): 2.57, hgb (g/ml): 6.7, hct(%): 20.3, mcv (fl): 78.9, mchc (g/ml): 33.0, plt (k/ul): 203. on (b)(6) 2008, the customer was still getting discrepant results for multiple parameters. the customer faxed 5 pages of patient data for review. no results had been reported out. the customer sent the same sample to the reference lab and sample was less than 8 hours old. all samples being collected in edta/mix per abbott guidelines. qc was within range, no data given. there was no possible clot in the system. customer was informed not to run or report any patient results out from this instrument. the customer technical advocate dispatched service. faxed data showed results as followed (no repeat results were provided): wbc (k/ul): 0.6, rbc (m/ul): 0.86, hgb (g/ml): 1.9, hct(%): 5.3, mcv (fl): 61.5, mchc (g/ml): 35.8, plt (k/ul): 29.0; wbc (k/ul): 2.6, rbc (m/ul): 2.50, hgb (g/ml): 7.7, hct(%): 22.4, mcv (fl): 89.6, mchc (g/ml): 34.4, plt (k/ul): 48.0. during the fsr visit on (b)(6) 2008, the silicon tubing (s1) was replaced as a precautionary measure to improve the sample purity from the sample probe. no parts failures were detected. the instrument was performing within specifications. no further investigation was required. the cell-dyn 1700 system operators manual, list number 03h58-01, revision f, under section 10, troubleshooting and diagnostics, page 10-9, provides basic troubleshooting to assist the operator in identifying, isolating and resolving instrument problems. section 9, service and maintenance, nonscheduled maintenance frequency, table 9.1, page 9-19, recommends cleaning/replacement of the sample syringe when it is suspected to be the source of imprecision. a review of the complaint analysis trending system (cats) and trending analysis support system (tass) reports did not indicate any adverse trend for the cell-dyn 1700; list 03h53-01 for the complaint issue. a review of service tickets from (b)(6) 2008 through (b)(6) 2009 on this instrument (s/n (b)(4)) showed that no others issues related to discrepant results for multiple parameters have occurred. this is the final report.
5760702	1	the customer reported that the hospital network was being flooded by one of the nk servers. because this caused the internet to become unusable,the customer closed the hospital side port to stop the multicast from flooding the network. as a result, all of the rns (remote network systems ) in the facility were showing communication loss. also, all of the devices that were physically at the milford campus, but remotely monitored at the dover campus, were going in and out of comm loss. the reported event was evaluated by the nihon kohden technical support group. nihon kohden's netkonnect system was sending multicast out through the hospital side's network. the service was stopped and restarted, and as a result, the services and the multicast began going out the correct port. the system was back up and running. nihon kohden will submit a supplemental report in accordance with 21 cfr part 803.56 if additional information becomes available.><the customer reported that the hospital network was being flooded by one of the nk servers. because this caused the internet to become unusable,the customer closed the hospital side port to stop the multicast from flooding the network. as a result, all of the rns (remote network systems ) in the facility were showing communication loss. also, all of the devices that were physically at the milford campus, but remotely monitored at the dover campus, were going in and out of comm loss.                                                              
4524519	1	THE HANDHELD AND FLASHCARD WERE RECEIVED FOR ANALYSIS. ANALYSIS OF THE HANDHELD WAS COMPLETED ON (B)(4) 2015. NO ANOMALIES ASSOCIATED WITH THE MAIN BATTERY WERE IDENTIFIED DURING THE ANALYSIS. DURING THE ANALYSIS IT WAS IDENTIFIED THAT THE HANDHELD WOULD NOT POWER ON USING THE AC ADAPTER. THE CAUSE FOR THE ANOMALY IS ASSOCIATED WITH DAMAGED LEADS ASSOCIATED WITH THE HANDHELD SYNC CONNECTOR. BECAUSE OF THE DAMAGE, THE HANDHELD WAS UNABLE TO RECEIVE POWER FROM THE AC ADAPTER. THE CAUSE FOR THE DAMAGE TO THE CONNECTOR LEADS AND SOLDER CONNECTIONS IS MOST LIKELY ASSOCIATED WITH MISHANDLING OF THE DEVICE AS IT APPEARS THE CONNECTOR DETENTS ARE NOT BEING COMPRESSED WHEN REMOVING OR MANIPULATING THE SERIAL DATA CABLE, THUS PLACING AN EXTENSIVE AMOUNT OF FORCE ON THE PCB AND ATTACHED CABLE RECEPTACLE. NO OTHER ANOMALIES WERE IDENTIFIED. ANALYSIS OF THE FLASHCARD WAS COMPLETED ON (B)(4) 2015. NO ANOMALIES ASSOCIATED WITH FLASHCARD SOFTWARE OR DATABASES WERE IDENTIFIED DURING THE FLASHCARD ANALYSIS. THE FLASHCARD AND SOFTWARE PERFORMED ACCORDING TO FUNCTIONAL SPECIFICATIONS.><ON (B)(6) 2015 IT WAS REPORTED THAT THE HANDHELD MAY HAVE GOTTEN ¿ZAPPED¿.><.><IT WAS REPORTED THAT THE PHYSICIAN WAS HAVING DIFFICULTY TURNING ON THE PROGRAMMING HANDHELD. THE SCREEN LOCK BUTTON, THE BATTERY LATCH, AND THE WALL OUTLET WERE ALL CHECKED, WHICH DID NOT RESOLVE THE ISSUE. A SOFT RESET WAS PERFORMED BUT THE HANDHELD ONLY FLASHED THE RED LIGHT ON THE POWER BUTTON AND NOTHING APPEARED ON THE SCREEN. A HARD RESET ONLY RESULTED IN A ¿¿BATTERY CRITICALLY LOW¿ MESSAGE APPEARING ON THE SCREEN. THE OFFICE HAD ANOTHER PROGRAMMING HANDHELD AND WHEN THEY TRIED TO PLUG THAT ONE INTO THE POWER CABLE OF THE FIRST PROGRAMMING HANDHELD, THERE WAS AN INABILITY TO CHARGE THAT ONE AS WELL. IT WAS THEREFORE BELIEVED THAT THE ISSUE MAY BE WITH THE POWER CABLE AND A NEW POWER CABLE WAS SENT TO THE PHYSICIAN, BUT THIS DID NOT RESOLVE THE ISSUE WITH THE PROGRAMMING HANDHELD NOT TURNING ON. IT WAS REPORTED THAT THE PROGRAMMING HANDHELD WOULD BE RETURNED FOR PRODUCT ANALYSIS BUT IT HAS NOT BEEN RECEIVED TO DATE.
3415944	0	IT WAS REPORTED THAT DURING A CERVICAL ARTERIOVENOUS FISTULA SURGERY, CABLES WERE LOCATED IN THE THORACIC REGION OF THE CHILD AND A BURN REPORTEDLY HAPPENED IN A WHITE CABLE LOCATED IN THE STERNUM. DURING SURGERY, NOTHING WAS NOTICED. AT THE END OF SURGERY, AT THE TIME THE CABLES WERE REMOVED FROM THE PT, A BURN WAS NOTED BELOW THE ECG CABLE. THERE WAS NO BURNING DETECTED AT THE ELECTRODE, JUST BELOW THE CABLE THAT WAS ON TOP OF THE PT. THE SURGERY WAS CLOSE TO THE NECK AND THE PLATE WAS PLACED IN THE RIGHT THIGH. THE CABLE WAS REMOVED AND TAKEN TO ENGINEERING. THE ENGINEER MADE SOME CONDUCTIVITY TESTS TO SEE IF IT DETECTED SOME VANISHING POINT ON THE CABLE. NO ANOMALIES WERE OBSERVED. DRAEGER REFERENCE NUMBER: (B)(4). DRAEGER IS STILL INVESTIGATING THE REPORTED INCIDENT. A F/U REPORT WILL BE SUBMITTED AS SOON AS THE INVESTIGATION HAS BEEN COMPLETED.
2109318	0	THE CUSTOMER STATED THAT SUSPECT CELL-DYN 1800 HEMOGLOBIN RESULTS OF 7.4 AND 6.7 G/DL WERE GENERATED FOR A PATIENT SAMPLE. THE SAME SAMPLE WAS TESTED AGAIN AND THE HEMOGLOBIN RESULTS WERE 15.1 G/DL TWICE. NO IMPACT TO PATIENT MANAGEMENT WAS REPORTED. (B)(4). AN ABBOTT CUSTOMER TECHNICAL ADVOCATE ADVISED PERFORMING WBC SUPPLEMENTAL AND APERTURE PLATE CLEANING, AND HGB FLOW CELL CLEANING WITH BLEACH. THE CUSTOMER WAS REQUESTED TO CALL BACK WITH TROUBLESHOOTING RESULTS. THE CUSTOMER PERFORMED THE RECOMMENDED TROUBLESHOOTING, BUT THE PRECISION RUN FAILED. ABBOTT FIELD SERVICE WAS DISPATCHED AND FOUND A CLOGGED BUBBLE MIX TUBING. THE TUBING WAS REPLACED. FIELD SERVICE RESEATED THE LYSE TUBING IN THE NORMALLY CLOSED VALVE AND LUBED THE SYRINGE DRIVES. QUALITY CONTROLS WERE VERIFIED WHICH PASSED. THE INSTRUMENT WAS PERFORMING WITHIN SPECIFICATIONS. A REVIEW OF COMPLAINT TRACKING AND TRENDING WAS PERFORMED AND NO ISSUES WERE IDENTIFIED. BASED ON THE INVESTIGATION, NO PRODUCT DEFICIENCY WAS IDENTIFIED FOR THE CELL-DYN 1800 ANALYZER RELATED TO THE REPORTED CUSTOMER ISSUE.><(B)(4). AN INVESTIGATION IS IN PROCESS. A FOLLOW-UP REPORT WILL BE SUBMITTED WHEN THE INVESTIGATION IS COMPLETE.
2532358	0	POSSIBLE CONTAINED POTENTIAL CONTAMINATED PROVIDINE IODINE SWABS. 
5795224	1	(b)(6) pts (26 pediatric, 21 adult) received x 4 magnesium sulfate doses compounded in their tpn because of a new diluted magnesium sulfate file added to our baxter abacus tpn software unintended to go live but was created for initial testing. the diluted file was created on (b)(6), and the compound used that file for 24 hr tpn bags pumped on (b)(6) resulting in x 4 doses above orders. the software allowed the same ndc to be entered for the current mag sulfate file as well as the new diluted mag sulfate file. the software also defaults to have the unavailable" option box unchecked. the pharmacist adding the new file did not realize that this boxed needed to be checked to prevent the file from potentially going live. we in contact with baxter regarding the event. we have also contacted (b)(4) to report the event and forwarded software screenshots."                                                              
2583461	0	THE CUSTOMER WOULD LIKE THE RUN DATA FILE INVESTIGATED TO DETERMINE A POSSIBLE CAUSE FOR THE ELEVATED WBC CONTENT THAT WAS MEASURED IN THE PLATELET PRODUCT COLLECTION. THERE WAS NOT A TRANSFUSION RECIPIENT OR PATIENT INVOLVED AT THE TIME OF THE RESIDUAL WHITE BLOOD CELL TESTING, THEREFORE NO PATIENT INFORMATION IS REASONABLY KNOWN AT THE TIME OF THE EVENT. DONOR UNIT# (B)(6). THE DISPOSABLE KIT WILL NOT BE RETURNED AS IT HAS BEEN DISCARDED. THIS REPORT IS BEING FILED DUE TO A DEVICE MALFUNCTION THAT HAS THE POTENTIAL FOR INJURY. (B)(4). THE ANALYSIS OF THE RUN DATA FILE (RDF) DID NOT INDICATE A CONCLUSIVE CAUSE FOR THE HIGHER THAN EXPECTED WBC CONTENT IN THE PLATELET PRODUCT REPORTED FOR HIS COLLECTION. NO UNUSUAL PROCESS VARIABLE WAS IDENTIFIED AND THE TRIMA ACCEL SYSTEM OPERATED AS INTENDED. BASED ON THE AVAILABLE INFORMATION, IT IS POSSIBLE THAT THE HIGHER THAN EXPECTED WBC CONTENT IN THE PLATELET PRODUCT COULD BE DONOR-RELATED. IT ALSO CANNOT BE RULED OUT THAT A SAMPLING, CALCULATION, OR OTHER PROCESS ERROR MAY HAVE CONTRIBUTED TO THE HIGHER THAN EXPECTED WBC CONTENT IN THE PLATELET PRODUCT. INVESTIGATION EVALUATION AND CORRECTIVE ACTIONS ARE IN PROCESS. A FOLLOW UP REPORT WILL BE PROVIDED.><(B)(4). THIS REPORT IS BEING FILED TO PROVIDE ADDITIONAL INFORMATION. THE DEVICE HISTORY RECORD WAS REVIEWED. NOTHING WAS FOUND THAT WAS RELATED TO THIS EVENT. ROOT CAUSE: THE ANALYSIS OF THE RUN DATA FILE DID NOT INDICATE A CONCLUSIVE CAUSE FOR THE HIGHER THAN EXPECTED WBC CONTENT IN THE PLATELET PRODUCT REPORTED FOR THIS COLLECTION. POSSIBLE ROOT CAUSES WERE PROVIDED IN THE INITIAL REPORT FOR THIS EVENT. AN INTERNAL CAPA HAS BEEN INITIATED TO EVALUATE REPORTS OF ELEVATED WBC COUNTS.
1591096	1	THE USER REPORTED THAT THEY HAD A PT CODE AND THE DEVICE'S NIBP PARAMETER DID NOT WORK. >< THE DEVICE MANUFACTURER'S FIELD SERVICE REPRESENTATIVE (FSE) VISITED THE CUSTOMER SITE TO EVALUATE THE DEVICE. THE FSE WAS ABLE TO DUPLICATE THE REPORTED PROBLEM AND REPLACED THE DEVICE'S RADIO AS A RESULT OF HIS EVAL. ALTHOUGH THE USER REPORTED A PROBLEM WITH THE NIBP PARAMETER, THE ACTUAL PROBLEM WAS WITH THE DEVICE'S RADIO. THE PROBLEM WITH THE DEVICE'S RADIO CAUSED THE REQUESTED NIBP READING TO NOT BE TRANSMITTED FROM THE DISPLAY MONITOR (WHERE IT IS INITIATED) TO THE BASE MONITOR (WHICH ACTUALLY TAKES THE NIBP READING). FOLLOWING REPLACEMENT OF THE RADIO, THE DEVICE WAS FUNCTIONALLY TESTED PER INTERNAL TEST PROCEDURES AND RETURNED TO SERVICE BY THE USER. WE ARE CONSIDERING THAT THERE WAS A NEED FOR EMERGENT CARE BECAUSE THE PT WAS REPORTED AS HAVING CODED. THEREFORE, THIS IS CONSIDERED AS A SERIOUS INJURY. THE AVAILABLE INFO GIVES NO INDICATION THAT THE INABILITY OF THE USERS TO OPERATE THE NIBP FUNCTION WAS A FACTOR IN THE CODE. IF THIS MALFUNCTION WERE TO RECUR, IT WOULD NOT LEAD TO A SERIOUS INJURY OR DEATH BECAUSE THIS MALFUNCTION WOULD BE OBVIOUS TO THE USER. IF THE MALFUNCTION WERE TO RECUR, THE USER IS LIKELY TO UTILIZE A BACK-UP MONITOR TO PROCEED WITH THE CASE. IF A BACK-UP MONITOR WAS UNAVAILABLE AND LACK OF A BACK-UP MONITOR WAS TO PRECLUDE THE USE OF THE SCANNING DEVICE IN DIAGNOSIS, ALTERNATIVE DIAGNOSTIC METHODS WOULD BE IMPLEMENTED AS WARRANTED FOR THE PT.
5702715	0	.><while surgeon was attempting to suture the cuff closed, the mega needle driver stopped opening on both sides. it only opened on one side. pulled instrument out of the davinci machine and reset it hoping it would work on both sides, but it didn't. manually it seemed to work ok when moving the discs on the back. however it didn't work right during the case. another mega needle driver was obtained to finish the case.                                                              
4384614	1	(B)(4).><WE HAD THE CUSTOMER RESTART POWER TO THE CNS, AND THE CUSTOMER FOUND THAT WHILE MOVING CABLES FOUND THE ISSUE WAS RESOLVED. ADVISED USER TO SECURE ALL CABLES. UNIT WAS NOT RETURNED AS ISSUE WAS RESOLVED. THIS HISTORICAL COMPLAINT IS BEING FILED AS PART OF A RETROSPECTIVE REVIEW OF COMPLAINT FILES IN RESPONSE TO A RECENT FDA INSPECTION. THERE IS NO CHANGE TO THE ACTUAL PERFORMANCE OF ANY PRODUCT AND THIS REPORT ONLY REPRESENTS AN ENHANCEMENT TO THE REPORTING CRITERIA GOING FORWARD.
3923672	0	THE CUSTOMER STATED THAT AN ARCHITECT SODIUM RESULT OF 118 MMOL/L WAS GENERATED FOR A PATIENT WITH HISTORY OF 140 MMOL/L RESULTS. THE SAMPLE WAS RETESTED AFTER REPLACING THE ICT MODULE AND THE RESULT WAS 140 MMOL/L. NO ADVERSE IMPACT TO PATIENT MANAGEMENT WAS REPORTED.><ICT MODULE 131217027 WAS NOT AVAILABLE FOR RETURN. THE ARCHITECT C803079 INSTRUMENT LOGS VERIFY THE ISSUE. THE ICT REFERENCE SOLUTION MILLIVOLT (MV) DATA SHOWS THE SUSPECT SAMPLE HAS A LINGERING EFFECT ON THE SODIUM MEMBRANE. NO OTHER COMPLAINTS AGAINST ICT 131217027 HAVE BEEN RECEIVED. A REVIEW OF COMPLAINT TRACKING AND TRENDING FOR ICT MODULE LN 09D28-03 DID NOT IDENTIFY A PRODUCT ISSUE OR ADVERSE TREND. THE ARCHITECT SYSTEM OPERATIONS MANUAL AND ICT SAMPLE DILUENT PACKAGE INSERT PROVIDE ADEQUATE INFORMATION WITH REGARD TO TROUBLESHOOTING THE REPORTED ISSUE. THE AVAILABLE INFORMATION INDICATES THE SODIUM MEMBRANE OF ICT MODULE 131217027 HAD BEEN EXPOSED TO AGING AND AN UNKNOWN CONTAMINANT WHICH INTERACTS WITH AN INTERFERENT/CONTAMINANT UNIQUE TO SAMPLES FROM THE PATIENT IN QUESTION. THE ISSUE WAS RESOLVED BY INSTALLING A DIFFERENT ICT MODULE OR TESTING THE SAMPLES ON A DIFFERENT ICT MODULE. A MALFUNCTION IS NOT INDICATED AS THE ICT MODULE PERFORMS AS INTENDED WHEN NOT CONTAMINATED. BASED ON THE INVESTIGATION PERFORMED, A DEFICIENCY IS NOT IDENTIFIED.><AN EVALUATION IS IN PROCESS. A FOLLOW-UP REPORT WILL BE SUBMITTED WHEN THE EVALUATION IS COMPLETE. (B)(4).
5951255	0	an internal biom?rieux investigation concluded the following: the organisms are not present within the bottle when received at the sites, but rather is introduced to the bottle during inoculation at the testing site. the broad range of species and strains recovered indicate the contaminants do not stem from a single source. testing practices or environmental conditions at the testing site are the root causes. the root cause is not within the control of biom?rieux. an info bulletin will be issued to the field that describes the investigation results and reemphasizes the preparation protocol described in the package insert.><a customer reported a discrepant result when using the bact/alert? fn plus culture bottle. the culture bottle flagged positive and was sub-cultured to reveal an environmental contaminant; however, the healthcare professional determined the patient is not infected by that organism. the customer reported there were no signs of contamination, yellow-colored sensors or turbid media present prior to inoculation. when specifically asked, the customer indicated that no death, injury or mistreatment was associated with this issue. the customer could not identify the exact lot involved within the complaint; however, was able to narrow it down to either lot 3046214 (exp. 26-feb-2017) or lot 3046250 (exp. 08-mar-2017). biomerieux has initiated an investigation into this issue.                                                              
4489915	0	INFORMED BY RELIEF RN THAT THE ROBOTIC BIPOLAR MARYLAND STOPPED FUNCTIONING WHILE IN USE IN A ROBOTIC TOTAL LAPAROSCOPIC HYSTERECTOMY (TLH). THE INSTRUMENT (REF# 420172) WAS SUBSEQUENTLY REMOVED FROM THE FIELD AND REPLACED. AT 1340 THE PROGRASP INSTRUMENT THAT WAS BEING USED IN THE SAME PROCEDURE MALFUNCTIONED AND WOULD ONLY PARTIALLY OPEN. THE LATTER INSTRUMENT (REF# 420093) WAS ALSO REMOVED FROM THE FIELD AND REPLACED. BOTH INSTRUMENTS WERE SENT TO CPD FOR DECONTAMINATION AND SEQUESTERED AT OR FRONT DESK TO BE FORWARDED TO RISK. THERE WAS NO INJURY TO THE PATIENT NOTED.
5846304	0	a bayer service representative was on site to re-install a certo wireless system in a new mri suite. when the representative picked up the certo box and turned around, the unit was pulled out of his hands and into the magnet bore. the magnet was subsequently ramped down and the certo box was removed from the scanner without further issue. no injury or adverse event was reported.><bayer service was dispatched to re-install a certo system into the customer's new mri suite. as the service engineer was unfamiliar with the specific location of the fringe fields of this scanner and knew there were limitations regarding the placement of this device, he contacted the scanner oem (siemens) for a drawing which identified the fringe fields. the service engineer identified the location of the 30 gauss line in the room at the end of the patient table (approximately 6 feet from the bore at the end of the table) which is within the recommended fringe field strength for the installation of this component. however, the room configuration was such that the location at the point where the engineer was attempting to install the certo module was in a fringe field higher than is recommended in the installation and service manual, which is no closer than 50 gauss, for this product. as a result, when the engineer picked up the module and turned toward the magnet, the module was drawn into the magnet bore. in order to remove the certo scan room module from the magnet, the scanner had to be ramped down. the certo module was then removed from the scanner without further issue. bayer product analysis received and examined the returned certo module. visual examination confirmed evidence of physical damage consistent with the reported event. the mounting flanges were bent in an upward direction from the mounting surface as well as the disengagement of the power supply for the ethernet port from the velcro strapping. our investigation determined that the reported problem occurred as a result of human error of the service engineer upon installation. as the certo module contained ferromagnetic material, it was drawn into the magnet bore when the service engineer moved it within the 50 gauss line. the certo installation and service manual contains the following warning: ?? warning: mr conditional. contains ferromagnetic material. keep device outside the 50 gauss line, or 10ft (3.1m) from the magnet bore. device may be attracted to the magnet bore and could result in serious injury or death.><this investigation remains in progress. once the investigation is completed, a follow-up report will be submitted.                                                              
